sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
S002998,CUST00451,P008,Headphones,Electronics,3000,1,2020-02-21,3000,46,Female,East,Consumer,0,31,2023-05-26,"Great product, very satisfied.",Positive
S002999,CUST00900,P009,Monitor,Electronics,12000,1,2020-08-18,12000,18,Female,North,Small Business,1,53,2023-09-25,Excellent customer service.,Positive
S003000,CUST00320,P006,Notebook,Office Supplies,100,3,2023-05-09,300,56,Female,East,Corporate,0,22,2023-08-13,"Delivery was late, not happy.",Positive
S003001,CUST00433,P004,Desk,Furniture,12000,1,2023-04-01,12000,30,Female,North,Consumer,0,7,2023-02-28,"Met expectations, nothing special.",Neutral
S003002,CUST01695,P008,Headphones,Electronics,3000,2,2020-01-07,6000,23,Male,South,Corporate,0,33,2023-04-23,"Met expectations, nothing special.",Neutral
S003003,CUST01698,P010,Projector,Electronics,45000,1,2022-11-30,45000,27,Male,North,Consumer,0,56,2023-02-20,"Worth the price, happy with the purchase.",Positive
S003004,CUST00810,P004,Desk,Furniture,12000,4,2023-01-03,48000,61,Female,East,Small Business,0,2,2023-04-09,"Delivery was late, not happy.",Positive
S003005,CUST00396,P001,Laptop,Electronics,70000,3,2022-08-26,210000,45,Female,East,Consumer,1,11,2023-01-14,Excellent customer service.,Positive
S003006,CUST01533,P007,Pen Pack,Office Supplies,50,4,2020-09-09,200,45,Female,South,Corporate,0,30,2023-02-01,"Delivery was late, not happy.",Positive
S003007,CUST01414,P010,Projector,Electronics,45000,1,2022-07-28,45000,46,Male,East,Small Business,1,53,2023-01-28,Too expensive for the features offered.,Negative
S003008,CUST01484,P003,Office Chair,Furniture,8000,4,2021-11-13,32000,60,Female,West,Consumer,0,21,2023-11-21,"Terrible experience, will not buy again.",Negative
S003009,CUST01266,P005,Printer,Electronics,15000,5,2022-10-15,75000,50,Female,South,Consumer,0,25,2023-07-09,Product quality could be better.,Neutral
S003010,CUST00820,P010,Projector,Electronics,45000,5,2023-09-29,225000,37,Male,North,Small Business,0,26,2023-01-30,"Worth the price, happy with the purchase.",Positive
S003011,CUST01171,P006,Notebook,Office Supplies,100,4,2020-07-10,400,48,Female,South,Corporate,0,35,2023-07-02,"Terrible experience, will not buy again.",Negative
S003012,CUST00324,P006,Notebook,Office Supplies,100,4,2022-07-15,400,46,Male,West,Consumer,0,41,2023-06-04,"Worth the price, happy with the purchase.",Positive
S003013,CUST00930,P009,Monitor,Electronics,12000,3,2021-07-22,36000,60,Male,North,Small Business,0,22,2023-08-23,Highly recommend to others.,Positive
S003014,CUST00548,P010,Projector,Electronics,45000,1,2021-05-20,45000,47,Male,West,Corporate,0,31,2023-09-30,"Great product, very satisfied.",Positive
S003015,CUST01943,P010,Projector,Electronics,45000,3,2022-09-18,135000,48,Female,North,Corporate,0,25,2023-06-22,"Delivery was late, not happy.",Positive
S003016,CUST01966,P006,Notebook,Office Supplies,100,4,2023-01-07,400,62,Female,North,Small Business,0,46,2023-10-13,Easy to use and reliable.,Neutral
S003017,CUST00340,P010,Projector,Electronics,45000,2,2020-04-23,90000,38,Female,North,Corporate,0,39,2023-12-15,Too expensive for the features offered.,Negative
S003018,CUST01386,P005,Printer,Electronics,15000,3,2021-12-20,45000,48,Male,North,Consumer,0,55,2023-02-26,"Worth the price, happy with the purchase.",Positive
S003019,CUST00124,P008,Headphones,Electronics,3000,1,2021-04-29,3000,45,Male,North,Consumer,0,19,2023-03-17,"Met expectations, nothing special.",Neutral
S003020,CUST01217,P002,Smartphone,Electronics,25000,3,2020-11-11,75000,30,Male,East,Consumer,0,10,2023-04-09,"Worth the price, happy with the purchase.",Positive
S003021,CUST00820,P007,Pen Pack,Office Supplies,50,4,2021-01-01,200,37,Male,North,Small Business,0,26,2023-01-30,"Terrible experience, will not buy again.",Negative
S003022,CUST00028,P009,Monitor,Electronics,12000,4,2023-10-15,48000,63,Male,South,Small Business,0,50,2023-09-03,"Terrible experience, will not buy again.",Negative
S003023,CUST01860,P006,Notebook,Office Supplies,100,5,2023-02-22,500,61,Female,North,Small Business,0,9,2023-05-12,Too expensive for the features offered.,Negative
S003024,CUST01742,P002,Smartphone,Electronics,25000,2,2023-05-29,50000,40,Female,West,Small Business,1,35,2023-08-30,Product quality could be better.,Neutral
S003025,CUST00690,P010,Projector,Electronics,45000,4,2022-01-21,180000,48,Male,West,Corporate,0,1,2023-07-10,Highly recommend to others.,Positive
S003026,CUST01426,P004,Desk,Furniture,12000,2,2023-09-30,24000,19,Female,North,Corporate,0,38,2023-03-16,"Met expectations, nothing special.",Neutral
S003027,CUST01053,P004,Desk,Furniture,12000,2,2020-02-02,24000,60,Female,South,Corporate,0,2,2023-07-28,Product quality could be better.,Neutral
S003028,CUST01758,P005,Printer,Electronics,15000,4,2023-04-03,60000,36,Male,North,Small Business,0,25,2023-05-28,Highly recommend to others.,Positive
S003029,CUST01474,P005,Printer,Electronics,15000,1,2023-10-04,15000,43,Female,South,Consumer,0,48,2023-03-12,Product quality could be better.,Neutral
S003030,CUST01047,P001,Laptop,Electronics,70000,4,2020-02-17,280000,32,Male,South,Consumer,0,25,2023-08-08,Too expensive for the features offered.,Negative
S003031,CUST01338,P007,Pen Pack,Office Supplies,50,2,2020-07-27,100,48,Male,South,Small Business,1,9,2023-04-16,"Great product, very satisfied.",Positive
S003032,CUST00948,P010,Projector,Electronics,45000,1,2022-04-16,45000,56,Female,West,Corporate,0,28,2023-04-30,"Great product, very satisfied.",Positive
S003033,CUST00908,P001,Laptop,Electronics,70000,3,2023-01-27,210000,32,Male,East,Small Business,0,34,2023-05-16,"Great product, very satisfied.",Positive
S003034,CUST00082,P002,Smartphone,Electronics,25000,3,2020-02-20,75000,56,Female,West,Consumer,0,20,2023-06-17,Easy to use and reliable.,Neutral
S003035,CUST00252,P009,Monitor,Electronics,12000,1,2022-02-16,12000,33,Female,North,Consumer,0,16,2023-06-01,Excellent customer service.,Positive
S003036,CUST01415,P002,Smartphone,Electronics,25000,5,2021-10-26,125000,57,Female,South,Corporate,0,59,2023-03-27,"Met expectations, nothing special.",Neutral
S003037,CUST00562,P001,Laptop,Electronics,70000,2,2023-10-10,140000,49,Male,North,Corporate,0,42,2023-01-05,"Delivery was late, not happy.",Positive
S003038,CUST01531,P002,Smartphone,Electronics,25000,3,2022-03-06,75000,60,Female,South,Consumer,0,4,2023-02-05,Easy to use and reliable.,Neutral
S003039,CUST01700,P001,Laptop,Electronics,70000,1,2021-10-12,70000,50,Female,North,Corporate,0,12,2023-07-07,Highly recommend to others.,Positive
S003040,CUST00254,P002,Smartphone,Electronics,25000,2,2023-06-27,50000,43,Male,North,Small Business,0,50,2023-06-07,Excellent customer service.,Positive
S003041,CUST00009,P010,Projector,Electronics,45000,2,2023-07-21,90000,61,Female,South,Corporate,0,52,2023-08-10,Too expensive for the features offered.,Negative
S003042,CUST01448,P010,Projector,Electronics,45000,1,2020-04-12,45000,40,Female,East,Small Business,0,19,2023-09-15,Excellent customer service.,Positive
S003043,CUST01074,P010,Projector,Electronics,45000,5,2022-01-07,225000,60,Female,East,Consumer,0,22,2023-12-27,"Terrible experience, will not buy again.",Negative
S003044,CUST00038,P003,Office Chair,Furniture,8000,5,2020-06-05,40000,23,Male,West,Corporate,0,30,2023-02-08,"Terrible experience, will not buy again.",Negative
S003045,CUST01286,P004,Desk,Furniture,12000,4,2022-03-23,48000,28,Male,East,Corporate,0,56,2023-01-04,"Met expectations, nothing special.",Neutral
S003046,CUST01633,P010,Projector,Electronics,45000,2,2020-11-06,90000,60,Female,North,Consumer,1,4,2023-10-16,"Worth the price, happy with the purchase.",Positive
S003047,CUST00259,P008,Headphones,Electronics,3000,4,2021-10-08,12000,46,Female,West,Small Business,0,26,2023-10-29,"Terrible experience, will not buy again.",Negative
S003048,CUST01467,P007,Pen Pack,Office Supplies,50,3,2022-12-19,150,42,Female,South,Consumer,1,14,2023-02-25,"Terrible experience, will not buy again.",Negative
S003049,CUST01968,P004,Desk,Furniture,12000,3,2022-01-13,36000,64,Male,East,Consumer,0,25,2023-05-02,Excellent customer service.,Positive
S003050,CUST00291,P001,Laptop,Electronics,70000,4,2022-07-18,280000,37,Male,South,Small Business,0,27,2023-08-21,"Delivery was late, not happy.",Positive
S003051,CUST01264,P010,Projector,Electronics,45000,5,2023-05-13,225000,30,Male,South,Small Business,0,20,2023-12-01,"Delivery was late, not happy.",Positive
S003052,CUST01128,P001,Laptop,Electronics,70000,2,2021-12-04,140000,58,Male,West,Small Business,0,13,2023-02-01,"Worth the price, happy with the purchase.",Positive
S003053,CUST01796,P007,Pen Pack,Office Supplies,50,4,2022-11-21,200,49,Male,North,Small Business,1,4,2023-05-13,Easy to use and reliable.,Neutral
S003054,CUST01902,P005,Printer,Electronics,15000,3,2023-10-24,45000,36,Male,South,Corporate,1,17,2023-10-18,"Great product, very satisfied.",Positive
S003055,CUST01010,P004,Desk,Furniture,12000,2,2020-10-02,24000,52,Female,South,Corporate,0,52,2023-03-15,Too expensive for the features offered.,Negative
S003056,CUST01425,P002,Smartphone,Electronics,25000,5,2021-12-22,125000,62,Male,North,Corporate,0,37,2023-01-28,"Terrible experience, will not buy again.",Negative
S003057,CUST01275,P003,Office Chair,Furniture,8000,3,2023-06-22,24000,57,Female,West,Small Business,0,2,2023-04-04,"Terrible experience, will not buy again.",Negative
S003058,CUST01673,P008,Headphones,Electronics,3000,1,2022-02-06,3000,28,Male,South,Corporate,1,34,2023-09-18,Easy to use and reliable.,Neutral
S003059,CUST00321,P010,Projector,Electronics,45000,1,2023-07-28,45000,43,Male,North,Consumer,1,23,2023-03-19,Excellent customer service.,Positive
S003060,CUST01649,P010,Projector,Electronics,45000,2,2023-01-30,90000,25,Male,East,Corporate,0,41,2023-07-04,"Delivery was late, not happy.",Positive
S003061,CUST00560,P010,Projector,Electronics,45000,3,2022-08-14,135000,30,Female,South,Small Business,1,6,2023-03-22,Product quality could be better.,Neutral
S003062,CUST01964,P010,Projector,Electronics,45000,2,2023-06-28,90000,44,Male,South,Corporate,1,2,2023-08-12,Product quality could be better.,Neutral
S003063,CUST00746,P009,Monitor,Electronics,12000,1,2020-11-09,12000,33,Female,East,Small Business,0,12,2023-10-04,"Met expectations, nothing special.",Neutral
S003064,CUST01564,P005,Printer,Electronics,15000,3,2023-02-21,45000,60,Female,East,Small Business,0,44,2023-12-15,"Delivery was late, not happy.",Positive
S003065,CUST00463,P005,Printer,Electronics,15000,1,2023-04-15,15000,36,Male,South,Corporate,0,19,2023-04-24,Product quality could be better.,Neutral
S003066,CUST00374,P007,Pen Pack,Office Supplies,50,2,2021-02-13,100,42,Female,East,Corporate,0,16,2023-09-18,"Great product, very satisfied.",Positive
S003067,CUST00353,P004,Desk,Furniture,12000,5,2022-10-21,60000,36,Female,East,Small Business,1,13,2023-08-20,"Delivery was late, not happy.",Positive
S003068,CUST00519,P007,Pen Pack,Office Supplies,50,3,2021-07-13,150,25,Male,South,Consumer,1,59,2023-05-25,Product quality could be better.,Neutral
S003069,CUST00351,P009,Monitor,Electronics,12000,3,2023-08-21,36000,32,Female,East,Small Business,0,28,2023-07-30,Product quality could be better.,Neutral
S003070,CUST01036,P001,Laptop,Electronics,70000,3,2022-03-19,210000,49,Male,West,Consumer,0,9,2023-09-17,Product quality could be better.,Neutral
S003071,CUST01081,P004,Desk,Furniture,12000,1,2020-12-22,12000,23,Male,South,Corporate,0,57,2023-02-19,Easy to use and reliable.,Neutral
S003072,CUST00196,P009,Monitor,Electronics,12000,4,2020-04-19,48000,20,Female,East,Consumer,0,45,2023-11-19,Too expensive for the features offered.,Negative
S003073,CUST00758,P003,Office Chair,Furniture,8000,4,2021-07-12,32000,54,Male,East,Small Business,0,48,2023-06-03,Easy to use and reliable.,Neutral
S003074,CUST01738,P002,Smartphone,Electronics,25000,5,2021-04-16,125000,25,Female,South,Consumer,1,41,2023-03-14,"Great product, very satisfied.",Positive
S003075,CUST00401,P006,Notebook,Office Supplies,100,4,2020-02-29,400,30,Female,North,Consumer,1,40,2023-04-21,"Worth the price, happy with the purchase.",Positive
S003076,CUST00058,P006,Notebook,Office Supplies,100,1,2022-04-09,100,61,Female,North,Consumer,0,15,2023-02-27,"Great product, very satisfied.",Positive
S003077,CUST01309,P009,Monitor,Electronics,12000,3,2020-07-29,36000,40,Male,West,Small Business,0,29,2023-09-16,"Met expectations, nothing special.",Neutral
S003078,CUST00280,P006,Notebook,Office Supplies,100,2,2020-12-13,200,34,Female,East,Consumer,0,31,2023-07-04,"Worth the price, happy with the purchase.",Positive
S003079,CUST00574,P006,Notebook,Office Supplies,100,3,2021-11-12,300,45,Female,South,Consumer,0,7,2023-01-26,"Met expectations, nothing special.",Neutral
S003080,CUST00461,P010,Projector,Electronics,45000,1,2021-08-15,45000,26,Female,East,Consumer,0,13,2023-06-02,"Met expectations, nothing special.",Neutral
S003081,CUST01556,P001,Laptop,Electronics,70000,4,2022-08-01,280000,59,Female,South,Small Business,0,39,2023-03-24,"Terrible experience, will not buy again.",Negative
S003082,CUST00807,P006,Notebook,Office Supplies,100,1,2022-08-03,100,35,Male,East,Consumer,0,54,2023-07-25,Highly recommend to others.,Positive
S003083,CUST01383,P004,Desk,Furniture,12000,3,2021-04-21,36000,57,Female,West,Consumer,0,10,2023-09-04,Easy to use and reliable.,Neutral
S003084,CUST01872,P001,Laptop,Electronics,70000,1,2022-10-19,70000,56,Male,South,Small Business,0,30,2023-07-05,"Met expectations, nothing special.",Neutral
S003085,CUST01029,P010,Projector,Electronics,45000,3,2020-03-24,135000,29,Female,West,Consumer,0,50,2023-06-08,"Terrible experience, will not buy again.",Negative
S003086,CUST01593,P008,Headphones,Electronics,3000,2,2020-04-21,6000,51,Female,South,Corporate,1,34,2023-02-13,"Worth the price, happy with the purchase.",Positive
S003087,CUST00064,P008,Headphones,Electronics,3000,1,2023-07-13,3000,42,Female,East,Small Business,0,9,2023-05-25,"Terrible experience, will not buy again.",Negative
S003088,CUST01117,P008,Headphones,Electronics,3000,3,2020-08-01,9000,55,Male,North,Corporate,1,39,2023-11-04,Product quality could be better.,Neutral
S003089,CUST01792,P005,Printer,Electronics,15000,4,2020-12-11,60000,29,Male,East,Consumer,0,21,2023-11-15,"Terrible experience, will not buy again.",Negative
S003090,CUST01809,P009,Monitor,Electronics,12000,2,2022-12-01,24000,58,Female,North,Consumer,0,15,2023-02-26,"Great product, very satisfied.",Positive
S003091,CUST00068,P005,Printer,Electronics,15000,2,2022-03-16,30000,19,Male,South,Corporate,0,38,2023-12-02,"Great product, very satisfied.",Positive
S003092,CUST00791,P009,Monitor,Electronics,12000,2,2022-01-30,24000,25,Male,East,Small Business,1,24,2023-02-09,Easy to use and reliable.,Neutral
S003093,CUST01288,P004,Desk,Furniture,12000,3,2022-06-13,36000,29,Male,East,Corporate,1,55,2023-02-10,Excellent customer service.,Positive
S003094,CUST00776,P006,Notebook,Office Supplies,100,3,2020-01-15,300,38,Male,East,Small Business,0,21,2023-02-15,"Worth the price, happy with the purchase.",Positive
S003095,CUST01038,P010,Projector,Electronics,45000,5,2021-10-13,225000,63,Male,East,Small Business,0,34,2023-05-25,"Worth the price, happy with the purchase.",Positive
S003096,CUST00357,P003,Office Chair,Furniture,8000,1,2021-05-18,8000,30,Male,South,Small Business,1,51,2023-02-25,"Met expectations, nothing special.",Neutral
S003097,CUST01349,P002,Smartphone,Electronics,25000,5,2022-11-28,125000,63,Male,East,Corporate,0,37,2023-06-19,Product quality could be better.,Neutral
S003098,CUST00046,P001,Laptop,Electronics,70000,5,2023-05-31,350000,34,Male,West,Corporate,0,8,2023-04-08,"Great product, very satisfied.",Positive
S003099,CUST00697,P009,Monitor,Electronics,12000,2,2021-02-21,24000,29,Female,West,Consumer,0,12,2023-04-26,"Great product, very satisfied.",Positive
S003100,CUST01620,P008,Headphones,Electronics,3000,3,2022-07-27,9000,25,Female,East,Small Business,0,13,2023-01-06,Excellent customer service.,Positive
S003101,CUST00980,P002,Smartphone,Electronics,25000,3,2021-09-23,75000,55,Female,South,Small Business,0,30,2023-04-08,"Met expectations, nothing special.",Neutral
S003102,CUST01155,P001,Laptop,Electronics,70000,5,2022-12-11,350000,42,Male,South,Corporate,1,13,2023-05-20,Easy to use and reliable.,Neutral
S003103,CUST01440,P004,Desk,Furniture,12000,2,2022-11-29,24000,36,Female,West,Corporate,0,36,2023-10-03,"Terrible experience, will not buy again.",Negative
S003104,CUST00686,P001,Laptop,Electronics,70000,2,2020-11-22,140000,50,Female,South,Small Business,0,36,2023-01-08,"Worth the price, happy with the purchase.",Positive
S003105,CUST00547,P003,Office Chair,Furniture,8000,5,2020-12-20,40000,58,Female,West,Corporate,0,43,2023-12-31,Easy to use and reliable.,Neutral
S003106,CUST01877,P004,Desk,Furniture,12000,1,2022-06-15,12000,57,Male,North,Consumer,0,31,2023-03-23,"Great product, very satisfied.",Positive
S003107,CUST01901,P006,Notebook,Office Supplies,100,2,2022-11-12,200,59,Male,South,Consumer,0,56,2023-10-28,Excellent customer service.,Positive
S003108,CUST00001,P004,Desk,Furniture,12000,2,2023-05-19,24000,43,Female,South,Corporate,0,50,2023-07-18,Too expensive for the features offered.,Negative
S003109,CUST00741,P004,Desk,Furniture,12000,1,2022-08-24,12000,42,Male,South,Corporate,0,48,2023-07-18,"Great product, very satisfied.",Positive
S003110,CUST01336,P002,Smartphone,Electronics,25000,4,2021-08-22,100000,55,Female,East,Consumer,0,20,2023-05-20,Easy to use and reliable.,Neutral
S003111,CUST00337,P001,Laptop,Electronics,70000,5,2020-01-29,350000,43,Male,North,Small Business,0,17,2023-06-05,"Worth the price, happy with the purchase.",Positive
S003112,CUST01184,P004,Desk,Furniture,12000,1,2022-03-04,12000,36,Female,South,Corporate,0,24,2023-08-30,"Great product, very satisfied.",Positive
S003113,CUST00121,P008,Headphones,Electronics,3000,3,2020-10-15,9000,21,Male,South,Consumer,0,11,2023-06-02,"Delivery was late, not happy.",Positive
S003114,CUST01198,P003,Office Chair,Furniture,8000,5,2021-11-16,40000,57,Female,North,Corporate,1,18,2023-12-22,"Great product, very satisfied.",Positive
S003115,CUST01314,P002,Smartphone,Electronics,25000,5,2022-10-23,125000,37,Female,South,Consumer,1,20,2023-08-18,"Met expectations, nothing special.",Neutral
S003116,CUST00098,P007,Pen Pack,Office Supplies,50,5,2022-06-13,250,25,Male,East,Corporate,0,1,2023-05-21,Highly recommend to others.,Positive
S003117,CUST00576,P007,Pen Pack,Office Supplies,50,5,2021-08-24,250,46,Female,South,Small Business,0,13,2023-11-23,"Terrible experience, will not buy again.",Negative
S003118,CUST00797,P001,Laptop,Electronics,70000,4,2023-01-05,280000,32,Male,West,Small Business,0,2,2023-03-27,"Met expectations, nothing special.",Neutral
S003119,CUST00632,P009,Monitor,Electronics,12000,1,2023-06-02,12000,18,Female,South,Corporate,0,2,2023-04-19,"Worth the price, happy with the purchase.",Positive
S003120,CUST00193,P003,Office Chair,Furniture,8000,2,2020-04-18,16000,41,Female,West,Corporate,0,3,2023-05-16,"Great product, very satisfied.",Positive
S003121,CUST01488,P010,Projector,Electronics,45000,3,2021-06-18,135000,38,Male,North,Consumer,0,1,2023-11-06,"Worth the price, happy with the purchase.",Positive
S003122,CUST01622,P010,Projector,Electronics,45000,1,2020-11-22,45000,58,Female,North,Consumer,0,51,2023-05-22,"Terrible experience, will not buy again.",Negative
S003123,CUST01189,P006,Notebook,Office Supplies,100,5,2023-11-30,500,28,Female,West,Consumer,0,22,2023-10-10,"Delivery was late, not happy.",Positive
S003124,CUST00963,P001,Laptop,Electronics,70000,4,2021-03-12,280000,48,Male,East,Corporate,1,10,2023-07-06,Too expensive for the features offered.,Negative
S003125,CUST00912,P007,Pen Pack,Office Supplies,50,2,2022-07-19,100,50,Female,North,Consumer,0,45,2023-08-30,Excellent customer service.,Positive
S003126,CUST00165,P010,Projector,Electronics,45000,5,2022-02-01,225000,30,Male,South,Corporate,0,9,2023-08-31,"Great product, very satisfied.",Positive
S003127,CUST01011,P001,Laptop,Electronics,70000,2,2022-11-17,140000,62,Male,West,Small Business,0,47,2023-07-01,"Great product, very satisfied.",Positive
S003128,CUST00879,P006,Notebook,Office Supplies,100,1,2023-03-26,100,59,Male,East,Consumer,1,49,2023-07-26,Excellent customer service.,Positive
S003129,CUST01783,P010,Projector,Electronics,45000,4,2022-12-21,180000,46,Female,West,Small Business,0,47,2023-02-18,"Met expectations, nothing special.",Neutral
S003130,CUST00077,P010,Projector,Electronics,45000,4,2021-12-25,180000,61,Male,East,Small Business,1,8,2023-10-03,Too expensive for the features offered.,Negative
S003131,CUST00298,P001,Laptop,Electronics,70000,1,2022-07-14,70000,56,Female,South,Corporate,0,9,2023-04-06,Too expensive for the features offered.,Negative
S003132,CUST01294,P009,Monitor,Electronics,12000,2,2021-02-16,24000,53,Female,West,Small Business,0,49,2023-08-29,Product quality could be better.,Neutral
S003133,CUST01839,P001,Laptop,Electronics,70000,3,2020-07-14,210000,60,Male,West,Corporate,0,8,2023-12-08,"Terrible experience, will not buy again.",Negative
S003134,CUST01867,P001,Laptop,Electronics,70000,2,2020-02-04,140000,31,Female,East,Consumer,0,32,2023-02-20,"Met expectations, nothing special.",Neutral
S003135,CUST00349,P008,Headphones,Electronics,3000,5,2022-07-21,15000,20,Female,West,Consumer,0,48,2023-09-03,"Met expectations, nothing special.",Neutral
S003136,CUST00325,P007,Pen Pack,Office Supplies,50,5,2021-04-08,250,49,Male,South,Small Business,0,3,2023-04-09,Too expensive for the features offered.,Negative
S003137,CUST00579,P009,Monitor,Electronics,12000,1,2022-02-18,12000,32,Male,North,Consumer,0,53,2023-06-06,"Worth the price, happy with the purchase.",Positive
S003138,CUST01750,P007,Pen Pack,Office Supplies,50,4,2023-03-29,200,54,Female,North,Consumer,1,3,2023-07-07,Excellent customer service.,Positive
S003139,CUST01192,P009,Monitor,Electronics,12000,3,2022-02-16,36000,34,Male,South,Corporate,0,23,2023-04-25,Excellent customer service.,Positive
S003140,CUST01403,P006,Notebook,Office Supplies,100,3,2021-07-03,300,48,Male,North,Consumer,0,31,2023-10-24,Too expensive for the features offered.,Negative
S003141,CUST01937,P001,Laptop,Electronics,70000,3,2020-09-29,210000,23,Male,North,Small Business,0,6,2023-10-12,Too expensive for the features offered.,Negative
S003142,CUST01642,P005,Printer,Electronics,15000,1,2022-11-10,15000,22,Male,East,Corporate,1,1,2023-06-06,Product quality could be better.,Neutral
S003143,CUST00382,P006,Notebook,Office Supplies,100,2,2023-04-11,200,49,Male,South,Small Business,0,23,2023-05-25,Excellent customer service.,Positive
S003144,CUST00425,P004,Desk,Furniture,12000,4,2022-07-09,48000,33,Female,West,Consumer,0,43,2023-08-10,"Great product, very satisfied.",Positive
S003145,CUST00512,P009,Monitor,Electronics,12000,4,2023-04-15,48000,49,Male,South,Small Business,0,11,2023-04-05,Excellent customer service.,Positive
S003146,CUST01651,P006,Notebook,Office Supplies,100,4,2023-10-31,400,49,Female,East,Corporate,1,46,2023-11-03,"Met expectations, nothing special.",Neutral
S003147,CUST00180,P009,Monitor,Electronics,12000,1,2022-10-26,12000,43,Female,North,Corporate,0,20,2023-10-19,"Terrible experience, will not buy again.",Negative
S003148,CUST01271,P001,Laptop,Electronics,70000,2,2023-05-09,140000,20,Female,North,Consumer,0,33,2023-06-27,Too expensive for the features offered.,Negative
S003149,CUST00639,P004,Desk,Furniture,12000,2,2021-02-04,24000,41,Female,North,Small Business,1,1,2023-07-10,Product quality could be better.,Neutral
S003150,CUST01313,P009,Monitor,Electronics,12000,3,2021-01-10,36000,60,Female,East,Small Business,1,22,2023-03-20,Easy to use and reliable.,Neutral
S003151,CUST01604,P004,Desk,Furniture,12000,3,2023-11-12,36000,56,Female,North,Corporate,0,48,2023-06-12,Easy to use and reliable.,Neutral
S003152,CUST00754,P004,Desk,Furniture,12000,5,2022-10-31,60000,51,Male,West,Small Business,0,6,2023-08-01,Too expensive for the features offered.,Negative
S003153,CUST01541,P008,Headphones,Electronics,3000,3,2022-10-24,9000,53,Female,East,Small Business,1,10,2023-04-01,Highly recommend to others.,Positive
S003154,CUST01225,P008,Headphones,Electronics,3000,2,2021-03-17,6000,39,Male,East,Corporate,1,14,2023-12-24,"Delivery was late, not happy.",Positive
S003155,CUST01474,P005,Printer,Electronics,15000,2,2021-12-05,30000,43,Female,South,Consumer,0,48,2023-03-12,"Great product, very satisfied.",Positive
S003156,CUST00685,P010,Projector,Electronics,45000,2,2021-02-20,90000,44,Male,West,Small Business,0,53,2023-07-10,Product quality could be better.,Neutral
S003157,CUST01771,P008,Headphones,Electronics,3000,4,2022-01-06,12000,26,Male,North,Consumer,0,42,2023-08-14,"Terrible experience, will not buy again.",Negative
S003158,CUST00324,P009,Monitor,Electronics,12000,3,2023-03-30,36000,46,Male,West,Consumer,0,41,2023-06-04,"Terrible experience, will not buy again.",Negative
S003159,CUST01010,P007,Pen Pack,Office Supplies,50,1,2022-02-14,50,52,Female,South,Corporate,0,52,2023-03-15,Too expensive for the features offered.,Negative
S003160,CUST01373,P007,Pen Pack,Office Supplies,50,4,2020-02-09,200,48,Male,East,Consumer,1,24,2023-06-18,Easy to use and reliable.,Neutral
S003161,CUST01502,P005,Printer,Electronics,15000,5,2023-12-04,75000,39,Male,West,Small Business,1,2,2023-02-24,"Great product, very satisfied.",Positive
S003162,CUST00331,P004,Desk,Furniture,12000,1,2023-01-29,12000,60,Female,East,Consumer,0,11,2023-09-16,"Worth the price, happy with the purchase.",Positive
S003163,CUST00831,P002,Smartphone,Electronics,25000,2,2021-12-29,50000,42,Female,South,Consumer,1,4,2023-08-30,Excellent customer service.,Positive
S003164,CUST00868,P010,Projector,Electronics,45000,2,2020-05-07,90000,62,Female,East,Corporate,1,56,2023-02-18,Easy to use and reliable.,Neutral
S003165,CUST00941,P002,Smartphone,Electronics,25000,4,2020-12-08,100000,21,Female,South,Consumer,0,39,2023-08-16,Easy to use and reliable.,Neutral
S003166,CUST00291,P010,Projector,Electronics,45000,1,2021-01-09,45000,37,Male,South,Small Business,0,27,2023-08-21,"Worth the price, happy with the purchase.",Positive
S003167,CUST01106,P001,Laptop,Electronics,70000,3,2020-09-24,210000,49,Male,North,Small Business,0,22,2023-09-24,"Delivery was late, not happy.",Positive
S003168,CUST00987,P006,Notebook,Office Supplies,100,2,2022-09-04,200,61,Male,West,Consumer,0,14,2023-08-31,Product quality could be better.,Neutral
S003169,CUST00103,P007,Pen Pack,Office Supplies,50,1,2020-09-19,50,19,Male,West,Corporate,0,30,2023-04-15,Excellent customer service.,Positive
S003170,CUST01527,P006,Notebook,Office Supplies,100,3,2022-04-15,300,38,Female,North,Small Business,0,6,2023-04-25,"Met expectations, nothing special.",Neutral
S003171,CUST00938,P002,Smartphone,Electronics,25000,2,2022-07-13,50000,49,Male,North,Corporate,0,36,2023-09-23,"Terrible experience, will not buy again.",Negative
S003172,CUST01921,P003,Office Chair,Furniture,8000,1,2021-05-14,8000,51,Male,South,Consumer,0,18,2023-08-26,Too expensive for the features offered.,Negative
S003173,CUST00354,P006,Notebook,Office Supplies,100,3,2021-12-28,300,31,Female,West,Corporate,0,9,2023-01-25,Product quality could be better.,Neutral
S003174,CUST01592,P004,Desk,Furniture,12000,3,2020-12-28,36000,61,Male,South,Corporate,0,47,2023-08-11,Too expensive for the features offered.,Negative
S003175,CUST00276,P002,Smartphone,Electronics,25000,1,2021-03-04,25000,27,Male,North,Small Business,0,12,2023-07-01,Product quality could be better.,Neutral
S003176,CUST01392,P005,Printer,Electronics,15000,4,2023-07-04,60000,18,Male,West,Consumer,0,3,2023-11-30,"Great product, very satisfied.",Positive
